,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,GlobalSales,Global_Sales,player_demographic
12558,12787,Ken to Mahou to Gakuen Mono. 3D,3DS,2011-01-01,Role-Playing,Acquire,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12559,12788,History Great Empires: Rome,DS,2009-01-01,Strategy,Black Bean Games,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12560,12789,The King of Fighters '96,NG,1996-01-01,Fighting,SNK,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12561,12790,Friends: The One with All the Trivia,PS2,2005-01-01,Misc,Warner Bros. Interactive Entertainment,0.03,0.02,0.0,0.01,0.06,0.0006043756799226,General
12562,12791,Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008-01-01,Simulation,Creative Core,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12563,12792,Backyard NFL Football '08,PS2,2007-01-01,Sports,Atari,0.03,0.02,0.0,0.01,0.06,0.0006043756799226,General
12564,12793,Coraline,Wii,2009-01-01,Action,D3Publisher,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,Hardcore
12565,12794,Gunbird,SAT,1995-01-01,Shooter,Atlus,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,Hardcore
12566,12795,Imagine: Party Planner,DS,2009-01-01,Simulation,Ubisoft,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12567,12796,Dream C Club Portable,PSP,2010-01-01,Simulation,D3Publisher,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12568,12797,Tom Clancy's Rainbow Six 3,GC,2004-01-01,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.06,0.0006043756799226,Hardcore
12569,12798,Elemental Gearbolt,PS,1997-01-01,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.0,0.06,0.0006043756799226,Hardcore
12570,12799,Space Chimps,DS,2008-01-01,Platform,Brash Entertainment,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12571,12800,Tony Hawk's Pro Skater 5,PS3,2015-01-01,Sports,Activision,0.04,0.0,0.0,0.01,0.06,0.0006043756799226,General
12572,12801,WWF Wrestlemania: The Arcade Game,PS,1995-01-01,Fighting,Acclaim Entertainment,0.03,0.02,0.0,0.0,0.06,0.0006043756799226,General
12573,12802,Handball 16,PS4,2015-01-01,Sports,Bigben Interactive,0.0,0.05,0.0,0.01,0.06,0.0006043756799226,General
12574,12803,Cabela's Big Game Hunter 2005 Adventures,GBA,2004-01-01,Sports,Activision,0.04,0.01,0.0,0.0,0.06,0.0006043756799226,General
12575,12804,Grand Kingdom,PS4,2015-01-01,Role-Playing,Nippon Ichi Software,0.02,0.0,0.03,0.0,0.06,0.0006043756799226,General
12576,12805,Mega Man 8 Anniversary Collector's Edition,SAT,1997-01-01,Platform,Capcom,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12577,12806,V-Rally 3,PS2,2002-01-01,Racing,Atari,0.03,0.02,0.0,0.01,0.06,0.0006043756799226,All Ages
12578,12807,Nobunaga no Yabou: Souzou,PS4,2014-01-01,Strategy,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12579,12808,Whiplash,XB,2003-01-01,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,0.0006043756799226,All Ages
12580,12810,Pro Yakyuu Famista 2011,3DS,2011-01-01,Sports,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12581,12811,Impact Racing,PS,1996-01-01,Racing,JVC,0.03,0.02,0.0,0.0,0.06,0.0006043756799226,All Ages
12582,12812,My Horse & Me: Riding for Gold,Wii,2008-01-01,Sports,Atari,0.04,0.02,0.0,0.0,0.06,0.0006043756799226,General
12583,12813,Sled Shred featuring the Jamaican Bobsled Team,Wii,2010-01-01,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12584,12814,Amazing Island,GC,2004-01-01,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,0.0006043756799226,General
12585,12815,SeaBlade,XB,2002-01-01,Shooter,TDK Mediactive,0.04,0.01,0.0,0.0,0.06,0.0006043756799226,Hardcore
12586,12816,Jikkyou Powerful Pro Yakyuu DreamCast Edition,DC,2000-01-01,Sports,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12587,12817,Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004-01-01,Action,BAM! Entertainment,0.03,0.02,0.0,0.01,0.06,0.0006043756799226,Hardcore
12588,12818,Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,PSP,2010-01-01,Role-Playing,Atlus,0.0,0.0,0.06,0.0,0.06,0.0006043756799226,General
12589,12819,Activision Hits: Remixed,PSP,2006-01-01,Misc,Activision,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12590,12820,Death Jr. II: Root of Evil,PSP,2006-01-01,Platform,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12591,12821,Hail to the Chimp,X360,2008-01-01,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,0.0006043756799226,General
12592,12822,MotoGP 4 - Official Game of MotoGP,PS2,2005-01-01,Racing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.06,0.0006043756799226,All Ages
12593,12823,Legend of Kay,WiiU,2015-01-01,Action,Nordic Games,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,Hardcore
12594,12824,Kyoukai Senjou no Horizon Portable,PSP,2013-01-01,Adventure,Kadokawa Shoten,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12595,12825,4 Elements,PC,2009-01-01,Puzzle,Mastertronic,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,Casual
12596,12826,Shining Force III: Scenario 2,SAT,1998-01-01,Strategy,Sega,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12597,12828,Airline Tycoon 2,PC,2011-01-01,Simulation,Kalypso Media,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,General
12598,12829,Worms World Party,GBA,2002-01-01,Strategy,Ubisoft,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12599,12830,Medabots: Metabee,GBA,2002-01-01,Role-Playing,Natsume,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12600,12831,Medal of Honor: Airborne,PC,2007-01-01,Shooter,Electronic Arts,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,Hardcore
12601,12832,NHL Legacy,X360,2015-01-01,Action,Electronic Arts,0.05,0.0,0.0,0.01,0.05,0.0004835005439381,Hardcore
12602,12833,Final Fight: Streetwise,PS2,2006-01-01,Action,Capcom,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,Hardcore
12603,12834,Speed Kings,XB,2003-01-01,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,All Ages
12604,12835,Drivers Ed Portable,DS,2008-01-01,Misc,JoWood Productions,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12605,12836,Rebelstar: Tactical Command,GBA,2005-01-01,Strategy,Atari,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12606,12837,Kamen Rider: Battride War Genesis,PS4,2016-01-01,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12607,12838,IL-2 Sturmovik: Cliffs of Dover,PC,2011-01-01,Simulation,Ubisoft,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,General
12608,12839,Gladiator: Sword of Vengeance,XB,2003-01-01,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12609,12840,Unsolved Crimes,DS,2008-01-01,Adventure,Empire Interactive,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Casual
12610,12841,Minna to Kimi no Piramekino!,DS,2010-01-01,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12611,12842,Virtua Tennis 3,PSP,2007-01-01,Sports,Sega,0.02,0.03,0.0,0.01,0.05,0.0004835005439381,General
12612,12843,Bombastic,PS2,2002-01-01,Puzzle,Capcom,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,Casual
12613,12844,Xiaolin Showdown,DS,2006-01-01,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12614,12845,NHL Powerplay 98,PS,1997-01-01,Sports,Virgin Interactive,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12615,12846,Olympic Soccer: Atlanta 1996,PS,1996-01-01,Sports,U.S. Gold,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12616,12847,Lernerfolg Vorschule: Capt'n Sharky,DS,2009-01-01,Misc,Tivola,0.0,0.05,0.0,0.01,0.05,0.0004835005439381,General
12617,12848,Samurai Dou Portable,PSP,2008-01-01,Action,Spike,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12618,12849,Princess on Ice,DS,2008-01-01,Sports,505 Games,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12619,12850,Countdown: The Game,Wii,2009-01-01,Puzzle,Mindscape,0.0,0.05,0.0,0.0,0.05,0.0004835005439381,Casual
12620,12851,Phantasy Star Online Episode I & II Plus,GC,2003-01-01,Role-Playing,Sega,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12621,12852,Samurai Warriors 4: Empires,PSV,2015-01-01,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12622,12853,DuckTales: Remastered,PS3,2013-01-01,Action,Capcom,0.01,0.04,0.0,0.01,0.05,0.0004835005439381,Hardcore
12623,12854,Front Mission 2089: Border of Madness,DS,2008-01-01,Strategy,Square Enix,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12624,12855,Miracle Girls Festival,PSV,2015-01-01,Misc,Sega,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12625,12856,Dual Hearts,PS2,2002-01-01,Role-Playing,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,General
12626,12857,7 Wonders: Treasures of Seven,DS,2011-01-01,Puzzle,Avanquest,0.02,0.03,0.0,0.01,0.05,0.0004835005439381,Casual
12627,12858,NFL Quarterback Club 2002,GC,2001-01-01,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12628,12859,Saki: Zenkoku-hen,PSV,2015-01-01,Misc,Kaga Create,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12629,12860,Mister Slime,DS,2008-01-01,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12630,12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PSV,2015-01-01,Action,Aksys Games,0.01,0.0,0.04,0.0,0.05,0.0004835005439381,Hardcore
12631,12862,"Murder, She Wrote",PC,2009-01-01,Adventure,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,Casual
12632,12863,Virtual Villagers: A New Home,DS,2010-01-01,Simulation,PQube,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12633,12864,Wing Commander: Prophecy,GBA,2003-01-01,Simulation,"Destination Software, Inc",0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12634,12865,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006-01-01,Action,Atari,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,Hardcore
12635,12866,Learn Science,DS,2010-01-01,Misc,DreamCatcher Interactive,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12636,12867,Sega Soccer Slam,XB,2002-01-01,Sports,Sega,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12637,12868,Hakuouki: Reimeiroku,PS2,2010-01-01,Adventure,Idea Factory,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12638,12869,Vertigo,Wii,2009-01-01,Strategy,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12639,12870,Blood Omen 2,GC,2002-01-01,Action,Eidos Interactive,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12640,12871,NBA 2K17,X360,2016-01-01,Sports,Take-Two Interactive,0.04,0.0,0.0,0.01,0.05,0.0004835005439381,General
12641,12872,Shin Sangoku Musou 5 Empires,PSP,2010-01-01,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12642,12873,Front Mission Evolved,PC,2010-01-01,Shooter,Square Enix,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12643,12874,Carve,XB,2004-01-01,Racing,Global Star,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,All Ages
12644,12875,BlowOut,XB,2003-01-01,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12645,12876,McDROID,PSP,2011-01-01,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12646,12877,GachiTora! Abarenbou Kyoushi in High School,PSP,2011-01-01,Action,Spike,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12647,12878,WTA Tour Tennis,PS2,2001-01-01,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,General
12648,12879,Bottom of the 9th '99,PS,1998-01-01,Sports,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12649,12880,Dynasty Warriors 5,XB,2005-01-01,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12650,12882,Famicom Mini: Dig Dug,GBA,2004-01-01,Puzzle,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12651,12883,FIFA Soccer 2003,GBA,2002-01-01,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12652,12884,Naval Ops: Commander,PS2,2004-01-01,Simulation,Tecmo Koei,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,General
12653,12885,Adventure Time: Finn & Jake Investigations,WiiU,2015-01-01,Action,Little Orbit,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,Hardcore
12654,12886,Defendin' De Penguin,Wii,2008-01-01,Strategy,Zushi Games,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12655,12887,Bleach: Blade Battlers,PS2,2006-01-01,Fighting,Sony Computer Entertainment,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12656,12888,Rez,PS2,2001-01-01,Shooter,Sony Computer Entertainment,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,Hardcore
12657,12889,Goosebumps: The Game,3DS,2015-01-01,Adventure,WayForward Technologies,0.05,0.0,0.0,0.01,0.05,0.0004835005439381,Casual
12658,12890,MLB SlugFest 2006,XB,2006-01-01,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12659,12891,Rockin' Pretty,DS,2009-01-01,Misc,Arc System Works,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12660,12892,Jake Power: Policeman,DS,2008-01-01,Adventure,Ubisoft,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Casual
12661,12893,Samurai Warriors 4-II,PSV,2015-01-01,Action,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12662,12894,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,DS,2006-01-01,Misc,Sega,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12663,12895,UEFA Euro 2004: Portugal,XB,2004-01-01,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12664,12896,Lufia: The Ruins of Lore,GBA,2002-01-01,Role-Playing,Taito,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12665,12897,Major Minor's Majestic March,Wii,2009-01-01,Misc,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12666,12898,Shaman King: Soul Fight,GC,2003-01-01,Platform,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12667,12899,Samurai Deeper Kyo,PS,2002-01-01,Fighting,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12668,12900,Samantha Swift and the Hidden Roses of Athena,DS,2010-01-01,Adventure,Unknown,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Casual
12669,12901,Dark Souls III,PC,2016-01-01,Role-Playing,Namco Bandai Games,0.0,0.05,0.0,0.0,0.05,0.0004835005439381,General
12670,12902,Medabots: Infinity,GC,2003-01-01,Role-Playing,Ubisoft,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12671,12903,Tom Clancy's HAWX 2,PC,2010-01-01,Action,Ubisoft,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,Hardcore
12672,12904,Zapper: One Wicked Cricket!,XB,2002-01-01,Platform,Infogrames,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12673,12905,Jirou Akagawa: Majotachi no Nemuri,SNES,1995-01-01,Adventure,Pack-In-Video,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12674,12906,Arcana Heart 3,X360,2011-01-01,Fighting,PQube,0.0,0.03,0.02,0.0,0.05,0.0004835005439381,General
12675,12907,Bust-A-Bloc,PS2,2002-01-01,Puzzle,Midas Interactive Entertainment,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12676,12908,Sitting Ducks,PS2,2003-01-01,Platform,LSP Games,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,General
12677,12909,Puyo Puyo 7,Wii,2009-01-01,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12678,12910,Animal Planet: Vet Collection,DS,2010-01-01,Simulation,Activision,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12679,12911,Imagine Animal Doctor Care Center,DS,2010-01-01,Simulation,Ubisoft,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12680,12912,Rugby 15,X360,2015-01-01,Sports,Bigben Interactive,0.0,0.05,0.0,0.0,0.05,0.0004835005439381,General
12681,12913,NFL Blitz Pro,XB,2003-01-01,Sports,Midway Games,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12682,12914,Major League Baseball 2K11,PSP,2011-01-01,Sports,Take-Two Interactive,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12683,12915,Uta no Prince-Sama: Music 3,PSV,2016-01-01,Action,Broccoli,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12684,12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013-01-01,Misc,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12685,12918,New Prince of Tennis: Go to the Top,3DS,2015-01-01,Action,FuRyu,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12686,12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013-01-01,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12687,12920,Nobunaga's Ambition: Sphere of Influence,PSV,2014-01-01,Strategy,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12688,12921,Hi-Octane: The Track Fights Back!,PS,1995-01-01,Racing,Electronic Arts,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,All Ages
12689,12922,Venetica,PC,2009-01-01,Role-Playing,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,General
12690,12923,Black Sigil: Blade of the Exiled,DS,2009-01-01,Role-Playing,Graffiti,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12691,12925,Wakeboarding Unleashed Featuring Shaun Murray,XB,2003-01-01,Sports,Activision,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12692,12926,TrackMania Turbo: Build to Race,DS,2010-01-01,Racing,Ubisoft,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,All Ages
12693,12927,ZombiU,PS4,2016-01-01,Action,Ubisoft,0.0,0.04,0.01,0.01,0.05,0.0004835005439381,Hardcore
12694,12928,Domino Rally,Wii,2007-01-01,Action,Nordcurrent,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12695,12929,Doraemon 2: Nobita no Toizurando Daibouken,SNES,1993-01-01,Role-Playing,Epoch,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12696,12930,Samurai Champloo: Sidetracked,PS2,2006-01-01,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,Hardcore
12697,12932,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016-01-01,Action,Activision,0.01,0.03,0.0,0.01,0.05,0.0004835005439381,Hardcore
12698,12933,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,DS,2007-01-01,Action,Takara Tomy,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12699,12934,Utawarerumono: Futari no Hakuoro,PSV,2016-01-01,Misc,Aqua Plus,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12700,12935,Chaos;Child,PSV,2015-01-01,Adventure,5pb,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Casual
12701,12936,Fatal Fury: Wild Ambition,PS,1999-01-01,Fighting,SNK Playmore,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12702,12937,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,DS,2010-01-01,Action,Hudson Soft,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12703,12938,Dengeki Gakuen RPG: Cross of Venus,DS,2009-01-01,Role-Playing,ASCII Media Works,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12704,12939,Judge Dredd,PS,1997-01-01,Platform,Gremlin Interactive Ltd,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12705,12940,FIFA 17,PC,2016-01-01,Sports,Electronic Arts,0.0,0.05,0.0,0.0,0.05,0.0004835005439381,General
12706,12941,Minna no Ennichi,3DS,2012-01-01,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12707,12942,Winning Post 8,PS3,2014-01-01,Racing,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,All Ages
12708,12943,King Arthur,XB,2004-01-01,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12709,12944,DoDonPachi Resurrection,X360,2010-01-01,Shooter,Rising Star Games,0.0,0.05,0.0,0.01,0.05,0.0004835005439381,Hardcore
12710,12945,Bass Rise,PS,1999-01-01,Sports,Namco Bandai Games,0.03,0.02,0.0,0.0,0.05,0.0004835005439381,General
12711,12946,UEFA Champions League 2006-2007,X360,2007-01-01,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12712,12947,Dynamite Headdy,GEN,1993-01-01,Platform,Sega,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12713,12948,Hunted: The Demon's Forge,PC,2011-01-01,Action,Bethesda Softworks,0.03,0.01,0.0,0.01,0.05,0.0004835005439381,Hardcore
12714,12949,Choujikuu Yousai Macross: Do You Remember Love,PS3,2012-01-01,Shooter,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,Hardcore
12715,12950,Arcania: Gothic 4,PS4,2015-01-01,Role-Playing,Nordic Games,0.04,0.0,0.0,0.01,0.05,0.0004835005439381,General
12716,12951,Persona 2: Eternal Punishment,PSP,2012-01-01,Role-Playing,Atlus,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12717,12952,Dragon's Lair 3D: Return to the Lair,XB,2002-01-01,Platform,Ubisoft,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,General
12718,12953,Growlanser: Heritage of War (jp sales),PS2,2006-01-01,Role-Playing,Rising Star Games,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12719,12954,The Bureau: XCOM Declassified,PC,2013-01-01,Shooter,Take-Two Interactive,0.0,0.05,0.0,0.01,0.05,0.0004835005439381,Hardcore
12720,12955,Myst IV: Revelation,XB,2005-01-01,Adventure,Ubisoft,0.04,0.01,0.0,0.0,0.05,0.0004835005439381,Casual
12721,12956,Culdcept Revolt,3DS,2016-01-01,Strategy,Nintendo,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12722,12957,Sushi Go-Round,Wii,2010-01-01,Simulation,Asylum Entertainment,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12723,12958,Pachinko Wars II,SNES,1993-01-01,Misc,Coconuts Japan,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12724,12959,Myth Makers: Orbs of Doom,Wii,2007-01-01,Puzzle,Popcorn Arcade,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Casual
12725,12960,Toy Soldiers: War Chest,XOne,2015-01-01,Action,Ubisoft,0.05,0.0,0.0,0.01,0.05,0.0004835005439381,Hardcore
12726,12961,The Nightmare of Druaga: Fushigino Dungeon,PS2,2004-01-01,Role-Playing,Arika,0.03,0.02,0.0,0.01,0.05,0.0004835005439381,General
12727,12962,Omega Labyrinth,PSV,2015-01-01,Role-Playing,D3Publisher,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12728,12963,Air Conflicts: Aces of World War II,PSP,2009-01-01,Simulation,Graffiti,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12729,12964,Cities in Motion,PC,2011-01-01,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05,0.0004835005439381,General
12730,12965,Aliens in the Attic,DS,2009-01-01,Action,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12731,12966,Virtua Striker 2002,GC,2002-01-01,Sports,Sega,0.01,0.0,0.03,0.0,0.05,0.0004835005439381,General
12732,12967,Kamen Rider: Dragon Knight,DS,2009-01-01,Fighting,D3Publisher,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,General
12733,12968,Code Lyoko,DS,2007-01-01,Action,Game Factory,0.03,0.01,0.0,0.0,0.05,0.0004835005439381,Hardcore
12734,12969,Taito Legends Power Up,PSP,2007-01-01,Action,Destineer,0.05,0.0,0.0,0.0,0.05,0.0004835005439381,Hardcore
12735,12970,Fate/Unlimited Codes Portable,PSP,2009-01-01,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05,0.0004835005439381,General
12736,12971,Metal Slug Anthology,PSP,2007-01-01,Shooter,Ignition Entertainment,0.02,0.0,0.02,0.01,0.05,0.0004835005439381,Hardcore
12737,12972,Tenchu: Dark Secret,DS,2006-01-01,Action,From Software,0.03,0.0,0.01,0.0,0.05,0.0004835005439381,Hardcore
